repo_owner,repo_name,contributor_login,contributions,login,id,node_id,avatar_url,gravatar_id,url,html_url,followers_url,following_url,gists_url,starred_url,subscriptions_url,organizations_url,repos_url,events_url,received_events_url,type,user_view_type,site_admin,contributions.1,file_name
KaustubhShirsath,Genome-Assembly-Programming-Challenge,KaustubhShirsath,5,KaustubhShirsath,51706688,MDQ6VXNlcjUxNzA2Njg4,https://avatars.githubusercontent.com/u/51706688?v=4,,https://api.github.com/users/KaustubhShirsath,https://github.com/KaustubhShirsath,https://api.github.com/users/KaustubhShirsath/followers,https://api.github.com/users/KaustubhShirsath/following{/other_user},https://api.github.com/users/KaustubhShirsath/gists{/gist_id},https://api.github.com/users/KaustubhShirsath/starred{/owner}{/repo},https://api.github.com/users/KaustubhShirsath/subscriptions,https://api.github.com/users/KaustubhShirsath/orgs,https://api.github.com/users/KaustubhShirsath/repos,https://api.github.com/users/KaustubhShirsath/events{/privacy},https://api.github.com/users/KaustubhShirsath/received_events,User,public,False,5,KaustubhShirsath++Genome-Assembly-Programming-Challenge.csv
kbelle-max,naive_genome_assembly_pipeline,kbelle-max,1,kbelle-max,65819166,MDQ6VXNlcjY1ODE5MTY2,https://avatars.githubusercontent.com/u/65819166?v=4,,https://api.github.com/users/kbelle-max,https://github.com/kbelle-max,https://api.github.com/users/kbelle-max/followers,https://api.github.com/users/kbelle-max/following{/other_user},https://api.github.com/users/kbelle-max/gists{/gist_id},https://api.github.com/users/kbelle-max/starred{/owner}{/repo},https://api.github.com/users/kbelle-max/subscriptions,https://api.github.com/users/kbelle-max/orgs,https://api.github.com/users/kbelle-max/repos,https://api.github.com/users/kbelle-max/events{/privacy},https://api.github.com/users/kbelle-max/received_events,User,public,False,1,kbelle-max++naive_genome_assembly_pipeline.csv
kckenneth,GenomicAssembly,kckenneth,129,kckenneth,30378021,MDQ6VXNlcjMwMzc4MDIx,https://avatars.githubusercontent.com/u/30378021?v=4,,https://api.github.com/users/kckenneth,https://github.com/kckenneth,https://api.github.com/users/kckenneth/followers,https://api.github.com/users/kckenneth/following{/other_user},https://api.github.com/users/kckenneth/gists{/gist_id},https://api.github.com/users/kckenneth/starred{/owner}{/repo},https://api.github.com/users/kckenneth/subscriptions,https://api.github.com/users/kckenneth/orgs,https://api.github.com/users/kckenneth/repos,https://api.github.com/users/kckenneth/events{/privacy},https://api.github.com/users/kckenneth/received_events,User,public,False,129,kckenneth++GenomicAssembly.csv
kd-lab,Genome_Assembly_Annotation,kd-lab,16,kd-lab,83960963,MDQ6VXNlcjgzOTYwOTYz,https://avatars.githubusercontent.com/u/83960963?v=4,,https://api.github.com/users/kd-lab,https://github.com/kd-lab,https://api.github.com/users/kd-lab/followers,https://api.github.com/users/kd-lab/following{/other_user},https://api.github.com/users/kd-lab/gists{/gist_id},https://api.github.com/users/kd-lab/starred{/owner}{/repo},https://api.github.com/users/kd-lab/subscriptions,https://api.github.com/users/kd-lab/orgs,https://api.github.com/users/kd-lab/repos,https://api.github.com/users/kd-lab/events{/privacy},https://api.github.com/users/kd-lab/received_events,User,public,False,16,kd-lab++Genome_Assembly_Annotation.csv
kellikmullane,comparative-genomics,kellikmullane,2,kellikmullane,71904553,MDQ6VXNlcjcxOTA0NTUz,https://avatars.githubusercontent.com/u/71904553?v=4,,https://api.github.com/users/kellikmullane,https://github.com/kellikmullane,https://api.github.com/users/kellikmullane/followers,https://api.github.com/users/kellikmullane/following{/other_user},https://api.github.com/users/kellikmullane/gists{/gist_id},https://api.github.com/users/kellikmullane/starred{/owner}{/repo},https://api.github.com/users/kellikmullane/subscriptions,https://api.github.com/users/kellikmullane/orgs,https://api.github.com/users/kellikmullane/repos,https://api.github.com/users/kellikmullane/events{/privacy},https://api.github.com/users/kellikmullane/received_events,User,public,False,2,kellikmullane++comparative-genomics.csv
kenshi777,Genome_assembly,kenshi777,5,kenshi777,92105261,U_kgDOBX1qLQ,https://avatars.githubusercontent.com/u/92105261?v=4,,https://api.github.com/users/kenshi777,https://github.com/kenshi777,https://api.github.com/users/kenshi777/followers,https://api.github.com/users/kenshi777/following{/other_user},https://api.github.com/users/kenshi777/gists{/gist_id},https://api.github.com/users/kenshi777/starred{/owner}{/repo},https://api.github.com/users/kenshi777/subscriptions,https://api.github.com/users/kenshi777/orgs,https://api.github.com/users/kenshi777/repos,https://api.github.com/users/kenshi777/events{/privacy},https://api.github.com/users/kenshi777/received_events,User,public,False,5,kenshi777++Genome_assembly.csv
Kevin-Ziegler,PseudacrisFeriarumGenomeAssembly,Kevin-Ziegler,3,Kevin-Ziegler,36745753,MDQ6VXNlcjM2NzQ1NzUz,https://avatars.githubusercontent.com/u/36745753?v=4,,https://api.github.com/users/Kevin-Ziegler,https://github.com/Kevin-Ziegler,https://api.github.com/users/Kevin-Ziegler/followers,https://api.github.com/users/Kevin-Ziegler/following{/other_user},https://api.github.com/users/Kevin-Ziegler/gists{/gist_id},https://api.github.com/users/Kevin-Ziegler/starred{/owner}{/repo},https://api.github.com/users/Kevin-Ziegler/subscriptions,https://api.github.com/users/Kevin-Ziegler/orgs,https://api.github.com/users/Kevin-Ziegler/repos,https://api.github.com/users/Kevin-Ziegler/events{/privacy},https://api.github.com/users/Kevin-Ziegler/received_events,User,public,False,3,Kevin-Ziegler++PseudacrisFeriarumGenomeAssembly.csv
Khurrams569,Chloroplast-and-Mitochondrial-Genome-Assembly-of-Illumina-sequence-,Khurrams569,10,Khurrams569,165841830,U_kgDOCeKLpg,https://avatars.githubusercontent.com/u/165841830?v=4,,https://api.github.com/users/Khurrams569,https://github.com/Khurrams569,https://api.github.com/users/Khurrams569/followers,https://api.github.com/users/Khurrams569/following{/other_user},https://api.github.com/users/Khurrams569/gists{/gist_id},https://api.github.com/users/Khurrams569/starred{/owner}{/repo},https://api.github.com/users/Khurrams569/subscriptions,https://api.github.com/users/Khurrams569/orgs,https://api.github.com/users/Khurrams569/repos,https://api.github.com/users/Khurrams569/events{/privacy},https://api.github.com/users/Khurrams569/received_events,User,public,False,10,Khurrams569++Chloroplast-and-Mitochondrial-Genome-Assembly-of-Illumina-sequence-.csv
kkmarkel,NGS_genome_assembly_de_novo,kkmarkel,8,kkmarkel,43672840,MDQ6VXNlcjQzNjcyODQw,https://avatars.githubusercontent.com/u/43672840?v=4,,https://api.github.com/users/kkmarkel,https://github.com/kkmarkel,https://api.github.com/users/kkmarkel/followers,https://api.github.com/users/kkmarkel/following{/other_user},https://api.github.com/users/kkmarkel/gists{/gist_id},https://api.github.com/users/kkmarkel/starred{/owner}{/repo},https://api.github.com/users/kkmarkel/subscriptions,https://api.github.com/users/kkmarkel/orgs,https://api.github.com/users/kkmarkel/repos,https://api.github.com/users/kkmarkel/events{/privacy},https://api.github.com/users/kkmarkel/received_events,User,public,False,8,kkmarkel++NGS_genome_assembly_de_novo.csv
klanoue98,Grouper-Genome-Assembly,klanoue98,31,klanoue98,70035223,MDQ6VXNlcjcwMDM1MjIz,https://avatars.githubusercontent.com/u/70035223?v=4,,https://api.github.com/users/klanoue98,https://github.com/klanoue98,https://api.github.com/users/klanoue98/followers,https://api.github.com/users/klanoue98/following{/other_user},https://api.github.com/users/klanoue98/gists{/gist_id},https://api.github.com/users/klanoue98/starred{/owner}{/repo},https://api.github.com/users/klanoue98/subscriptions,https://api.github.com/users/klanoue98/orgs,https://api.github.com/users/klanoue98/repos,https://api.github.com/users/klanoue98/events{/privacy},https://api.github.com/users/klanoue98/received_events,User,public,False,31,klanoue98++Grouper-Genome-Assembly.csv
kmart36,Genome-Assembly-Pipeline,kmart36,6,kmart36,119382911,U_kgDOBx2jfw,https://avatars.githubusercontent.com/u/119382911?v=4,,https://api.github.com/users/kmart36,https://github.com/kmart36,https://api.github.com/users/kmart36/followers,https://api.github.com/users/kmart36/following{/other_user},https://api.github.com/users/kmart36/gists{/gist_id},https://api.github.com/users/kmart36/starred{/owner}{/repo},https://api.github.com/users/kmart36/subscriptions,https://api.github.com/users/kmart36/orgs,https://api.github.com/users/kmart36/repos,https://api.github.com/users/kmart36/events{/privacy},https://api.github.com/users/kmart36/received_events,User,public,False,6,kmart36++Genome-Assembly-Pipeline.csv
kodh49,genome_assembly,kodh49,5,kodh49,44308300,MDQ6VXNlcjQ0MzA4MzAw,https://avatars.githubusercontent.com/u/44308300?v=4,,https://api.github.com/users/kodh49,https://github.com/kodh49,https://api.github.com/users/kodh49/followers,https://api.github.com/users/kodh49/following{/other_user},https://api.github.com/users/kodh49/gists{/gist_id},https://api.github.com/users/kodh49/starred{/owner}{/repo},https://api.github.com/users/kodh49/subscriptions,https://api.github.com/users/kodh49/orgs,https://api.github.com/users/kodh49/repos,https://api.github.com/users/kodh49/events{/privacy},https://api.github.com/users/kodh49/received_events,User,public,False,5,kodh49++genome_assembly.csv
kquinteros,Pilon_genome_polishing,kquinteros,3,kquinteros,15006301,MDQ6VXNlcjE1MDA2MzAx,https://avatars.githubusercontent.com/u/15006301?v=4,,https://api.github.com/users/kquinteros,https://github.com/kquinteros,https://api.github.com/users/kquinteros/followers,https://api.github.com/users/kquinteros/following{/other_user},https://api.github.com/users/kquinteros/gists{/gist_id},https://api.github.com/users/kquinteros/starred{/owner}{/repo},https://api.github.com/users/kquinteros/subscriptions,https://api.github.com/users/kquinteros/orgs,https://api.github.com/users/kquinteros/repos,https://api.github.com/users/kquinteros/events{/privacy},https://api.github.com/users/kquinteros/received_events,User,public,False,3,kquinteros++Pilon_genome_polishing.csv
KrisChristensen,MapVCF2NewGenome,KrisChristensen,24,KrisChristensen,29459830,MDQ6VXNlcjI5NDU5ODMw,https://avatars.githubusercontent.com/u/29459830?v=4,,https://api.github.com/users/KrisChristensen,https://github.com/KrisChristensen,https://api.github.com/users/KrisChristensen/followers,https://api.github.com/users/KrisChristensen/following{/other_user},https://api.github.com/users/KrisChristensen/gists{/gist_id},https://api.github.com/users/KrisChristensen/starred{/owner}{/repo},https://api.github.com/users/KrisChristensen/subscriptions,https://api.github.com/users/KrisChristensen/orgs,https://api.github.com/users/KrisChristensen/repos,https://api.github.com/users/KrisChristensen/events{/privacy},https://api.github.com/users/KrisChristensen/received_events,User,public,False,24,KrisChristensen++MapVCF2NewGenome.csv
KseniaLapshina,hse22_hw1_genome_assembly,KseniaLapshina,27,KseniaLapshina,114621114,U_kgDOBtT6ug,https://avatars.githubusercontent.com/u/114621114?v=4,,https://api.github.com/users/KseniaLapshina,https://github.com/KseniaLapshina,https://api.github.com/users/KseniaLapshina/followers,https://api.github.com/users/KseniaLapshina/following{/other_user},https://api.github.com/users/KseniaLapshina/gists{/gist_id},https://api.github.com/users/KseniaLapshina/starred{/owner}{/repo},https://api.github.com/users/KseniaLapshina/subscriptions,https://api.github.com/users/KseniaLapshina/orgs,https://api.github.com/users/KseniaLapshina/repos,https://api.github.com/users/KseniaLapshina/events{/privacy},https://api.github.com/users/KseniaLapshina/received_events,User,public,False,27,KseniaLapshina++hse22_hw1_genome_assembly.csv
kumarsaurabh20,Maniola_jurtina_genome_sequencing,kumarsaurabh20,1,kumarsaurabh20,1186209,MDQ6VXNlcjExODYyMDk=,https://avatars.githubusercontent.com/u/1186209?v=4,,https://api.github.com/users/kumarsaurabh20,https://github.com/kumarsaurabh20,https://api.github.com/users/kumarsaurabh20/followers,https://api.github.com/users/kumarsaurabh20/following{/other_user},https://api.github.com/users/kumarsaurabh20/gists{/gist_id},https://api.github.com/users/kumarsaurabh20/starred{/owner}{/repo},https://api.github.com/users/kumarsaurabh20/subscriptions,https://api.github.com/users/kumarsaurabh20/orgs,https://api.github.com/users/kumarsaurabh20/repos,https://api.github.com/users/kumarsaurabh20/events{/privacy},https://api.github.com/users/kumarsaurabh20/received_events,User,public,False,1,kumarsaurabh20++Maniola_jurtina_genome_sequencing.csv
labbces,sugarcaneGenome,diriano,45,diriano,13472703,MDQ6VXNlcjEzNDcyNzAz,https://avatars.githubusercontent.com/u/13472703?v=4,,https://api.github.com/users/diriano,https://github.com/diriano,https://api.github.com/users/diriano/followers,https://api.github.com/users/diriano/following{/other_user},https://api.github.com/users/diriano/gists{/gist_id},https://api.github.com/users/diriano/starred{/owner}{/repo},https://api.github.com/users/diriano/subscriptions,https://api.github.com/users/diriano/orgs,https://api.github.com/users/diriano/repos,https://api.github.com/users/diriano/events{/privacy},https://api.github.com/users/diriano/received_events,User,public,False,45,labbces++sugarcaneGenome.csv
lagzxadr,Genome-assembly,Charmander2010,2,Charmander2010,17469684,MDQ6VXNlcjE3NDY5Njg0,https://avatars.githubusercontent.com/u/17469684?v=4,,https://api.github.com/users/Charmander2010,https://github.com/Charmander2010,https://api.github.com/users/Charmander2010/followers,https://api.github.com/users/Charmander2010/following{/other_user},https://api.github.com/users/Charmander2010/gists{/gist_id},https://api.github.com/users/Charmander2010/starred{/owner}{/repo},https://api.github.com/users/Charmander2010/subscriptions,https://api.github.com/users/Charmander2010/orgs,https://api.github.com/users/Charmander2010/repos,https://api.github.com/users/Charmander2010/events{/privacy},https://api.github.com/users/Charmander2010/received_events,User,public,False,2,lagzxadr++Genome-assembly.csv
lagzxadr,Genome-assembly,lagzxadr,2,lagzxadr,16437230,MDQ6VXNlcjE2NDM3MjMw,https://avatars.githubusercontent.com/u/16437230?v=4,,https://api.github.com/users/lagzxadr,https://github.com/lagzxadr,https://api.github.com/users/lagzxadr/followers,https://api.github.com/users/lagzxadr/following{/other_user},https://api.github.com/users/lagzxadr/gists{/gist_id},https://api.github.com/users/lagzxadr/starred{/owner}{/repo},https://api.github.com/users/lagzxadr/subscriptions,https://api.github.com/users/lagzxadr/orgs,https://api.github.com/users/lagzxadr/repos,https://api.github.com/users/lagzxadr/events{/privacy},https://api.github.com/users/lagzxadr/received_events,User,public,False,2,lagzxadr++Genome-assembly.csv
LandiMi2,GenomeAssemblyTMEB117,LandiMi2,26,LandiMi2,47971974,MDQ6VXNlcjQ3OTcxOTc0,https://avatars.githubusercontent.com/u/47971974?v=4,,https://api.github.com/users/LandiMi2,https://github.com/LandiMi2,https://api.github.com/users/LandiMi2/followers,https://api.github.com/users/LandiMi2/following{/other_user},https://api.github.com/users/LandiMi2/gists{/gist_id},https://api.github.com/users/LandiMi2/starred{/owner}{/repo},https://api.github.com/users/LandiMi2/subscriptions,https://api.github.com/users/LandiMi2/orgs,https://api.github.com/users/LandiMi2/repos,https://api.github.com/users/LandiMi2/events{/privacy},https://api.github.com/users/LandiMi2/received_events,User,public,False,26,LandiMi2++GenomeAssemblyTMEB117.csv
Lanilen,Subclover_genome,Lanilen,8,Lanilen,15351062,MDQ6VXNlcjE1MzUxMDYy,https://avatars.githubusercontent.com/u/15351062?v=4,,https://api.github.com/users/Lanilen,https://github.com/Lanilen,https://api.github.com/users/Lanilen/followers,https://api.github.com/users/Lanilen/following{/other_user},https://api.github.com/users/Lanilen/gists{/gist_id},https://api.github.com/users/Lanilen/starred{/owner}{/repo},https://api.github.com/users/Lanilen/subscriptions,https://api.github.com/users/Lanilen/orgs,https://api.github.com/users/Lanilen/repos,https://api.github.com/users/Lanilen/events{/privacy},https://api.github.com/users/Lanilen/received_events,User,public,False,8,Lanilen++Subclover_genome.csv
lbrundelre,Genome_assembly_annotation_course,lbrundelre,2,lbrundelre,97898603,U_kgDOBdXQaw,https://avatars.githubusercontent.com/u/97898603?v=4,,https://api.github.com/users/lbrundelre,https://github.com/lbrundelre,https://api.github.com/users/lbrundelre/followers,https://api.github.com/users/lbrundelre/following{/other_user},https://api.github.com/users/lbrundelre/gists{/gist_id},https://api.github.com/users/lbrundelre/starred{/owner}{/repo},https://api.github.com/users/lbrundelre/subscriptions,https://api.github.com/users/lbrundelre/orgs,https://api.github.com/users/lbrundelre/repos,https://api.github.com/users/lbrundelre/events{/privacy},https://api.github.com/users/lbrundelre/received_events,User,public,False,2,lbrundelre++Genome_assembly_annotation_course.csv
Lcamdom,Begonia_genome_analysis,Lcamdom,1,Lcamdom,28604909,MDQ6VXNlcjI4NjA0OTA5,https://avatars.githubusercontent.com/u/28604909?v=4,,https://api.github.com/users/Lcamdom,https://github.com/Lcamdom,https://api.github.com/users/Lcamdom/followers,https://api.github.com/users/Lcamdom/following{/other_user},https://api.github.com/users/Lcamdom/gists{/gist_id},https://api.github.com/users/Lcamdom/starred{/owner}{/repo},https://api.github.com/users/Lcamdom/subscriptions,https://api.github.com/users/Lcamdom/orgs,https://api.github.com/users/Lcamdom/repos,https://api.github.com/users/Lcamdom/events{/privacy},https://api.github.com/users/Lcamdom/received_events,User,public,False,1,Lcamdom++Begonia_genome_analysis.csv
lecoq,genome,lecoq,2,lecoq,3094431,MDQ6VXNlcjMwOTQ0MzE=,https://avatars.githubusercontent.com/u/3094431?v=4,,https://api.github.com/users/lecoq,https://github.com/lecoq,https://api.github.com/users/lecoq/followers,https://api.github.com/users/lecoq/following{/other_user},https://api.github.com/users/lecoq/gists{/gist_id},https://api.github.com/users/lecoq/starred{/owner}{/repo},https://api.github.com/users/lecoq/subscriptions,https://api.github.com/users/lecoq/orgs,https://api.github.com/users/lecoq/repos,https://api.github.com/users/lecoq/events{/privacy},https://api.github.com/users/lecoq/received_events,User,public,False,2,lecoq++genome.csv
lehaynes99,Project_GenomeAssembly,lehaynes99,7,lehaynes99,88511191,MDQ6VXNlcjg4NTExMTkx,https://avatars.githubusercontent.com/u/88511191?v=4,,https://api.github.com/users/lehaynes99,https://github.com/lehaynes99,https://api.github.com/users/lehaynes99/followers,https://api.github.com/users/lehaynes99/following{/other_user},https://api.github.com/users/lehaynes99/gists{/gist_id},https://api.github.com/users/lehaynes99/starred{/owner}{/repo},https://api.github.com/users/lehaynes99/subscriptions,https://api.github.com/users/lehaynes99/orgs,https://api.github.com/users/lehaynes99/repos,https://api.github.com/users/lehaynes99/events{/privacy},https://api.github.com/users/lehaynes99/received_events,User,public,False,7,lehaynes99++Project_GenomeAssembly.csv
LeighanneLyvers,MyGenome,LeighanneLyvers,45,LeighanneLyvers,135855052,U_kgDOCBj7zA,https://avatars.githubusercontent.com/u/135855052?v=4,,https://api.github.com/users/LeighanneLyvers,https://github.com/LeighanneLyvers,https://api.github.com/users/LeighanneLyvers/followers,https://api.github.com/users/LeighanneLyvers/following{/other_user},https://api.github.com/users/LeighanneLyvers/gists{/gist_id},https://api.github.com/users/LeighanneLyvers/starred{/owner}{/repo},https://api.github.com/users/LeighanneLyvers/subscriptions,https://api.github.com/users/LeighanneLyvers/orgs,https://api.github.com/users/LeighanneLyvers/repos,https://api.github.com/users/LeighanneLyvers/events{/privacy},https://api.github.com/users/LeighanneLyvers/received_events,User,public,False,45,LeighanneLyvers++MyGenome.csv
leireasua,european_anchovy_genome,leireasua,136,leireasua,160771716,U_kgDOCZUuhA,https://avatars.githubusercontent.com/u/160771716?v=4,,https://api.github.com/users/leireasua,https://github.com/leireasua,https://api.github.com/users/leireasua/followers,https://api.github.com/users/leireasua/following{/other_user},https://api.github.com/users/leireasua/gists{/gist_id},https://api.github.com/users/leireasua/starred{/owner}{/repo},https://api.github.com/users/leireasua/subscriptions,https://api.github.com/users/leireasua/orgs,https://api.github.com/users/leireasua/repos,https://api.github.com/users/leireasua/events{/privacy},https://api.github.com/users/leireasua/received_events,User,public,False,136,leireasua++european_anchovy_genome.csv
leireasua,european_anchovy_genome,ljchueca,26,ljchueca,72858631,MDQ6VXNlcjcyODU4NjMx,https://avatars.githubusercontent.com/u/72858631?v=4,,https://api.github.com/users/ljchueca,https://github.com/ljchueca,https://api.github.com/users/ljchueca/followers,https://api.github.com/users/ljchueca/following{/other_user},https://api.github.com/users/ljchueca/gists{/gist_id},https://api.github.com/users/ljchueca/starred{/owner}{/repo},https://api.github.com/users/ljchueca/subscriptions,https://api.github.com/users/ljchueca/orgs,https://api.github.com/users/ljchueca/repos,https://api.github.com/users/ljchueca/events{/privacy},https://api.github.com/users/ljchueca/received_events,User,public,False,26,leireasua++european_anchovy_genome.csv
lew213,Genome_Assembly_Individual_Project,lew213,19,lew213,94897524,U_kgDOBagFdA,https://avatars.githubusercontent.com/u/94897524?v=4,,https://api.github.com/users/lew213,https://github.com/lew213,https://api.github.com/users/lew213/followers,https://api.github.com/users/lew213/following{/other_user},https://api.github.com/users/lew213/gists{/gist_id},https://api.github.com/users/lew213/starred{/owner}{/repo},https://api.github.com/users/lew213/subscriptions,https://api.github.com/users/lew213/orgs,https://api.github.com/users/lew213/repos,https://api.github.com/users/lew213/events{/privacy},https://api.github.com/users/lew213/received_events,User,public,False,19,lew213++Genome_Assembly_Individual_Project.csv
LF-Rodriguez,Z_cesonia_genome_assembly_2019,LF-Rodriguez,22,LF-Rodriguez,44039935,MDQ6VXNlcjQ0MDM5OTM1,https://avatars.githubusercontent.com/u/44039935?v=4,,https://api.github.com/users/LF-Rodriguez,https://github.com/LF-Rodriguez,https://api.github.com/users/LF-Rodriguez/followers,https://api.github.com/users/LF-Rodriguez/following{/other_user},https://api.github.com/users/LF-Rodriguez/gists{/gist_id},https://api.github.com/users/LF-Rodriguez/starred{/owner}{/repo},https://api.github.com/users/LF-Rodriguez/subscriptions,https://api.github.com/users/LF-Rodriguez/orgs,https://api.github.com/users/LF-Rodriguez/repos,https://api.github.com/users/LF-Rodriguez/events{/privacy},https://api.github.com/users/LF-Rodriguez/received_events,User,public,False,22,LF-Rodriguez++Z_cesonia_genome_assembly_2019.csv
lhauff,Eulemur_genome_assembly,lhauff,6,lhauff,100434438,U_kgDOBfyCBg,https://avatars.githubusercontent.com/u/100434438?v=4,,https://api.github.com/users/lhauff,https://github.com/lhauff,https://api.github.com/users/lhauff/followers,https://api.github.com/users/lhauff/following{/other_user},https://api.github.com/users/lhauff/gists{/gist_id},https://api.github.com/users/lhauff/starred{/owner}{/repo},https://api.github.com/users/lhauff/subscriptions,https://api.github.com/users/lhauff/orgs,https://api.github.com/users/lhauff/repos,https://api.github.com/users/lhauff/events{/privacy},https://api.github.com/users/lhauff/received_events,User,public,False,6,lhauff++Eulemur_genome_assembly.csv
life404,genome-NycAvi,life404,8,life404,32447916,MDQ6VXNlcjMyNDQ3OTE2,https://avatars.githubusercontent.com/u/32447916?v=4,,https://api.github.com/users/life404,https://github.com/life404,https://api.github.com/users/life404/followers,https://api.github.com/users/life404/following{/other_user},https://api.github.com/users/life404/gists{/gist_id},https://api.github.com/users/life404/starred{/owner}{/repo},https://api.github.com/users/life404/subscriptions,https://api.github.com/users/life404/orgs,https://api.github.com/users/life404/repos,https://api.github.com/users/life404/events{/privacy},https://api.github.com/users/life404/received_events,User,public,False,8,life404++genome-NycAvi.csv
likit,chicken-genome-assembly,likit,7,likit,597732,MDQ6VXNlcjU5NzczMg==,https://avatars.githubusercontent.com/u/597732?v=4,,https://api.github.com/users/likit,https://github.com/likit,https://api.github.com/users/likit/followers,https://api.github.com/users/likit/following{/other_user},https://api.github.com/users/likit/gists{/gist_id},https://api.github.com/users/likit/starred{/owner}{/repo},https://api.github.com/users/likit/subscriptions,https://api.github.com/users/likit/orgs,https://api.github.com/users/likit/repos,https://api.github.com/users/likit/events{/privacy},https://api.github.com/users/likit/received_events,User,public,False,7,likit++chicken-genome-assembly.csv
limberc,Genome-Assembly-Programming-Challenge,limberc,2,limberc,18211333,MDQ6VXNlcjE4MjExMzMz,https://avatars.githubusercontent.com/u/18211333?v=4,,https://api.github.com/users/limberc,https://github.com/limberc,https://api.github.com/users/limberc/followers,https://api.github.com/users/limberc/following{/other_user},https://api.github.com/users/limberc/gists{/gist_id},https://api.github.com/users/limberc/starred{/owner}{/repo},https://api.github.com/users/limberc/subscriptions,https://api.github.com/users/limberc/orgs,https://api.github.com/users/limberc/repos,https://api.github.com/users/limberc/events{/privacy},https://api.github.com/users/limberc/received_events,User,public,False,2,limberc++Genome-Assembly-Programming-Challenge.csv
ljchueca,Engraulis_encrasicolus_genome,NereaRubio,38,NereaRubio,125360796,U_kgDOB3janA,https://avatars.githubusercontent.com/u/125360796?v=4,,https://api.github.com/users/NereaRubio,https://github.com/NereaRubio,https://api.github.com/users/NereaRubio/followers,https://api.github.com/users/NereaRubio/following{/other_user},https://api.github.com/users/NereaRubio/gists{/gist_id},https://api.github.com/users/NereaRubio/starred{/owner}{/repo},https://api.github.com/users/NereaRubio/subscriptions,https://api.github.com/users/NereaRubio/orgs,https://api.github.com/users/NereaRubio/repos,https://api.github.com/users/NereaRubio/events{/privacy},https://api.github.com/users/NereaRubio/received_events,User,public,False,38,ljchueca++Engraulis_encrasicolus_genome.csv
ljchueca,Engraulis_encrasicolus_genome,ljchueca,5,ljchueca,72858631,MDQ6VXNlcjcyODU4NjMx,https://avatars.githubusercontent.com/u/72858631?v=4,,https://api.github.com/users/ljchueca,https://github.com/ljchueca,https://api.github.com/users/ljchueca/followers,https://api.github.com/users/ljchueca/following{/other_user},https://api.github.com/users/ljchueca/gists{/gist_id},https://api.github.com/users/ljchueca/starred{/owner}{/repo},https://api.github.com/users/ljchueca/subscriptions,https://api.github.com/users/ljchueca/orgs,https://api.github.com/users/ljchueca/repos,https://api.github.com/users/ljchueca/events{/privacy},https://api.github.com/users/ljchueca/received_events,User,public,False,5,ljchueca++Engraulis_encrasicolus_genome.csv
llq0325,Sus_cebifrons_genome,llq0325,3,llq0325,8444548,MDQ6VXNlcjg0NDQ1NDg=,https://avatars.githubusercontent.com/u/8444548?v=4,,https://api.github.com/users/llq0325,https://github.com/llq0325,https://api.github.com/users/llq0325/followers,https://api.github.com/users/llq0325/following{/other_user},https://api.github.com/users/llq0325/gists{/gist_id},https://api.github.com/users/llq0325/starred{/owner}{/repo},https://api.github.com/users/llq0325/subscriptions,https://api.github.com/users/llq0325/orgs,https://api.github.com/users/llq0325/repos,https://api.github.com/users/llq0325/events{/privacy},https://api.github.com/users/llq0325/received_events,User,public,False,3,llq0325++Sus_cebifrons_genome.csv
lmcai,Sapria_genomics,lmcai,200,lmcai,34404264,MDQ6VXNlcjM0NDA0MjY0,https://avatars.githubusercontent.com/u/34404264?v=4,,https://api.github.com/users/lmcai,https://github.com/lmcai,https://api.github.com/users/lmcai/followers,https://api.github.com/users/lmcai/following{/other_user},https://api.github.com/users/lmcai/gists{/gist_id},https://api.github.com/users/lmcai/starred{/owner}{/repo},https://api.github.com/users/lmcai/subscriptions,https://api.github.com/users/lmcai/orgs,https://api.github.com/users/lmcai/repos,https://api.github.com/users/lmcai/events{/privacy},https://api.github.com/users/lmcai/received_events,User,public,False,200,lmcai++Sapria_genomics.csv
Lmomper,Genome_assembly,Lmomper,2,Lmomper,22599902,MDQ6VXNlcjIyNTk5OTAy,https://avatars.githubusercontent.com/u/22599902?v=4,,https://api.github.com/users/Lmomper,https://github.com/Lmomper,https://api.github.com/users/Lmomper/followers,https://api.github.com/users/Lmomper/following{/other_user},https://api.github.com/users/Lmomper/gists{/gist_id},https://api.github.com/users/Lmomper/starred{/owner}{/repo},https://api.github.com/users/Lmomper/subscriptions,https://api.github.com/users/Lmomper/orgs,https://api.github.com/users/Lmomper/repos,https://api.github.com/users/Lmomper/events{/privacy},https://api.github.com/users/Lmomper/received_events,User,public,False,2,Lmomper++Genome_assembly.csv
lmrogers34,Genome_Assembly,lmrogers34,1,lmrogers34,18484403,MDQ6VXNlcjE4NDg0NDAz,https://avatars.githubusercontent.com/u/18484403?v=4,,https://api.github.com/users/lmrogers34,https://github.com/lmrogers34,https://api.github.com/users/lmrogers34/followers,https://api.github.com/users/lmrogers34/following{/other_user},https://api.github.com/users/lmrogers34/gists{/gist_id},https://api.github.com/users/lmrogers34/starred{/owner}{/repo},https://api.github.com/users/lmrogers34/subscriptions,https://api.github.com/users/lmrogers34/orgs,https://api.github.com/users/lmrogers34/repos,https://api.github.com/users/lmrogers34/events{/privacy},https://api.github.com/users/lmrogers34/received_events,User,public,False,1,lmrogers34++Genome_Assembly.csv
